tweet,retweetsCount,favoritesCount
"Зоны проведения работ #ВКД-38 #МКС задачи вкд см. блог (The EVA-38 work areas #ISS) http://t.co/5rnlasit6f http://t.co/6LcNhJatnk",10,15
"Кавказ Грузия Армения Азербайджан #МКС (Caucasus Georgia Armenia Azerbaijan #ISS) #bluedot http://t.co/LCRQHtiSI3 http://t.co/FR6pWxlWVi",30,22
"Анимация #ВКД-38 (eng) http://t.co/lDv32L2VmF http://t.co/mevHKaRwZL",11,15
"RT @NASA: Tomorrow two Russian cosmonauts take a ~6.5 hour spacewalk. Watch animation of what they'll do: http://t.co/qrOn6sZVJ8 #ISS #Exp40",219,0
"Video translation Spacewalk Beginning 9:15am EDT (13:15 GMT), June 19 http://t.co/x1T1QpmXph http://t.co/lDv32L2VmF http://t.co/tx43j1Owy8",10,10
"Онлайн-трансляция ВКД-38 будет доступна тут - http://t.co/x1T1QpmXph начало 17:15 МСК 19 июня http://t.co/lDv32L2VmF http://t.co/tx43j1Owy8",9,6
"Циклограмма #ВКД-38 на 19 июня #МКС (#EVA-38 cyclogram. June 19 #ISS) http://t.co/lDv32L2VmF http://t.co/NKZnF3Pl0t http://t.co/m3LcJDtQt8",9,18
"Алтайские горы на закате с #МКС в блоге (Altai Mountains at Sunset #ISS HQ in blog) #bluedot http://t.co/2vVN0SXzE5 http://t.co/i0AoD65WvJ",25,29
"RT @Astro_Alex: .@HolgerVossGaia Fantastic, showed it to Max &amp; Reid, loved it! Looks like your launch pushed more g's than ours! http://t.c…",10,0
"Продолжатели оранжереи #МКС подр. блог (Successors of the greenhouse business #ISS det/ blog) http://t.co/JedigwVqNZ http://t.co/DrGSGVINsg",15,22
"Бонусы перед #ВКД #МКС подр. в блоге (Bonuses before the #Spacewalk #EVA #ISS detail blog) http://t.co/DxgBYMWDsf http://t.co/xMd6KzQvbK",26,28
"RT @Zet_News: Космическая фотография / Олег Артемьев - первый российский космонавт, который ведет твиттер с борта МКС @OlegMKS. .. http://t…",6,0
"Mapping #Exp40 tweets. @Astro_Alex @Msuraev @astro_reid @OlegMKS looking at #Earth http://t.co/fr6UtQkhvH http://t.co/Zrhd2kA7Mq",17,26
"Карта фотографий #Земли членов 40/41 экспедиций @Astro_Alex @Msuraev @astro_reid @OlegMKS #МКС http://t.co/fr6UtQkhvH http://t.co/pYZ25UGucA",5,10
"RT @Msuraev: Исчезли не только волосы но и эмблема на футболке. Жертвой опыта стал @OlegMKS http://t.co/Ircb3iEo9G",79,0
"RT @Msuraev: Недавно прислали комбайн для помывки, сушки и завивки волос. Что-то пошло не так или мы неправильно собрали схему. http://t.co…",147,0
